            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2458089.500000000, A.D. 2017-Dec-02 00:00:00.0000,  1.225325809846324E+08,  8.201782107228827E+08, -7.007151493920416E+07,
2458094.500000000, A.D. 2017-Dec-07 00:00:00.0000,  1.195939037305734E+08,  8.212437976971676E+08, -6.889262028526607E+07,
2458099.500000000, A.D. 2017-Dec-12 00:00:00.0000,  1.166500876699136E+08,  8.222740746260729E+08, -6.771076128561276E+07,
2458104.500000000, A.D. 2017-Dec-17 00:00:00.0000,  1.137012683594896E+08,  8.232690609002569E+08, -6.652599404253864E+07,
2458109.500000000, A.D. 2017-Dec-22 00:00:00.0000,  1.107475806951362E+08,  8.242287745440770E+08, -6.533837435440722E+07,
2458114.500000000, A.D. 2017-Dec-27 00:00:00.0000,  1.077891589405902E+08,  8.251532322186259E+08, -6.414795772754270E+07,
2458119.500000000, A.D. 2018-Jan-01 00:00:00.0000,  1.048261367560587E+08,  8.260424492244748E+08, -6.295479938798121E+07,
2458124.500000000, A.D. 2018-Jan-06 00:00:00.0000,  1.018586472264734E+08,  8.268964395041676E+08, -6.175895429309383E+07,
2458129.500000000, A.D. 2018-Jan-11 00:00:00.0000,  9.888682288945752E+07,  8.277152156444767E+08, -6.056047714309317E+07,
2458134.500000000, A.D. 2018-Jan-16 00:00:00.0000,  9.591079576302716E+07,  8.284987888784041E+08, -5.935942239242765E+07,
2458139.500000000, A.D. 2018-Jan-21 00:00:00.0000,  9.293069737303971E+07,  8.292471690869359E+08, -5.815584426106966E+07,
2458144.500000000, A.D. 2018-Jan-26 00:00:00.0000,  8.994665878040178E+07,  8.299603648005409E+08, -5.694979674570379E+07,
2458149.500000000, A.D. 2018-Jan-31 00:00:00.0000,  8.695881060804987E+07,  8.306383832004247E+08, -5.574133363082030E+07,
2458154.500000000, A.D. 2018-Feb-05 00:00:00.0000,  8.396728306771851E+07,  8.312812301195372E+08, -5.453050849972227E+07,
2458159.500000000, A.D. 2018-Feb-10 00:00:00.0000,  8.097220598651098E+07,  8.318889100433431E+08, -5.331737474544990E+07,
2458164.500000000, A.D. 2018-Feb-15 00:00:00.0000,  7.797370883328782E+07,  8.324614261103523E+08, -5.210198558163053E+07,
2458169.500000000, A.D. 2018-Feb-20 00:00:00.0000,  7.497192074488698E+07,  8.329987801124176E+08, -5.088439405325788E+07,
2458174.500000000, A.D. 2018-Feb-25 00:00:00.0000,  7.196697055218954E+07,  8.335009724947968E+08, -4.966465304740810E+07,
2458179.500000000, A.D. 2018-Mar-02 00:00:00.0000,  6.895898680604357E+07,  8.339680023559916E+08, -4.844281530389750E+07,
2458184.500000000, A.D. 2018-Mar-07 00:00:00.0000,  6.594809780305728E+07,  8.343998674473691E+08, -4.721893342588878E+07,
2458189.500000000, A.D. 2018-Mar-12 00:00:00.0000,  6.293443161129068E+07,  8.347965641725835E+08, -4.599305989045528E+07,
2458194.500000000, A.D. 2018-Mar-17 00:00:00.0000,  5.991811609587287E+07,  8.351580875867939E+08, -4.476524705910710E+07,
2458199.500000000, A.D. 2018-Mar-22 00:00:00.0000,  5.689927894457134E+07,  8.354844313956450E+08, -4.353554718828478E+07,
2458204.500000000, A.D. 2018-Mar-27 00:00:00.0000,  5.387804769330361E+07,  8.357755879539839E+08, -4.230401243981564E+07,
2458209.500000000, A.D. 2018-Apr-01 00:00:00.0000,  5.085454975159109E+07,  8.360315482643422E+08, -4.107069489134234E+07,
2458214.500000000, A.D. 2018-Apr-06 00:00:00.0000,  4.782891242798423E+07,  8.362523019752011E+08, -3.983564654673511E+07,
2458219.500000000, A.D. 2018-Apr-11 00:00:00.0000,  4.480126295549046E+07,  8.364378373790289E+08, -3.859891934648943E+07,
2458224.500000000, A.D. 2018-Apr-16 00:00:00.0000,  4.177172851702350E+07,  8.365881414100673E+08, -3.736056517811567E+07,
2458229.500000000, A.D. 2018-Apr-21 00:00:00.0000,  3.874043627088244E+07,  8.367031996418451E+08, -3.612063588652384E+07,
2458234.500000000, A.D. 2018-Apr-26 00:00:00.0000,  3.570751337626442E+07,  8.367829962844028E+08, -3.487918328440332E+07,
2458239.500000000, A.D. 2018-May-01 00:00:00.0000,  3.267308701881361E+07,  8.368275141812242E+08, -3.363625916260678E+07,
2458244.500000000, A.D. 2018-May-06 00:00:00.0000,  2.963728443620765E+07,  8.368367348058696E+08, -3.239191530054039E+07,
2458249.500000000, A.D. 2018-May-11 00:00:00.0000,  2.660023294378565E+07,  8.368106382583152E+08, -3.114620347656775E+07,
2458254.500000000, A.D. 2018-May-16 00:00:00.0000,  2.356205996022372E+07,  8.367492032610109E+08, -2.989917547843128E+07,
2458259.500000000, A.D. 2018-May-21 00:00:00.0000,  2.052289303326831E+07,  8.366524071546577E+08, -2.865088311370021E+07,
2458264.500000000, A.D. 2018-May-26 00:00:00.0000,  1.748285986554013E+07,  8.365202258937279E+08, -2.740137822025043E+07,
2458269.500000000, A.D. 2018-May-31 00:00:00.0000,  1.444208834042262E+07,  8.363526340417280E+08, -2.615071267678201E+07,
2458274.500000000, A.D. 2018-Jun-05 00:00:00.0000,  1.140070654805358E+07,  8.361496047662269E+08, -2.489893841338271E+07,
2458279.500000000, A.D. 2018-Jun-10 00:00:00.0000,  8.358842811454116E+06,  8.359111098336637E+08, -2.364610742214644E+07,
2458284.500000000, A.D. 2018-Jun-15 00:00:00.0000,  5.316625712826014E+06,  8.356371196039140E+08, -2.239227176785076E+07,
2458289.500000000, A.D. 2018-Jun-20 00:00:00.0000,  2.274184120038016E+06,  8.353276030245761E+08, -2.113748359869581E+07,
2458294.500000000, A.D. 2018-Jun-25 00:00:00.0000, -7.683527867122757E+05,  8.349825276249584E+08, -1.988179515710706E+07,
2458299.500000000, A.D. 2018-Jun-30 00:00:00.0000, -3.810855488055719E+06,  8.346018595097995E+08, -1.862525879060996E+07,
2458304.500000000, A.D. 2018-Jul-05 00:00:00.0000, -6.853194098402971E+06,  8.341855633527335E+08, -1.736792696278399E+07,
2458309.500000000, A.D. 2018-Jul-10 00:00:00.0000, -9.895238338659924E+06,  8.337336023894913E+08, -1.610985226430565E+07,
2458314.500000000, A.D. 2018-Jul-15 00:00:00.0000, -1.293685750869087E+07,  8.332459384108219E+08, -1.485108742408198E+07,
2458319.500000000, A.D. 2018-Jul-20 00:00:00.0000, -1.597792045951630E+07,  8.327225317551208E+08, -1.359168532048231E+07,
2458324.500000000, A.D. 2018-Jul-25 00:00:00.0000, -1.901829556523230E+07,  8.321633413007590E+08, -1.233169899267322E+07,
2458329.500000000, A.D. 2018-Jul-30 00:00:00.0000, -2.205785069463800E+07,  8.315683244581094E+08, -1.107118165206373E+07,
2458334.500000000, A.D. 2018-Aug-04 00:00:00.0000, -2.509645318255639E+07,  8.309374371612586E+08, -9.810186693866014E+06,
2458339.500000000, A.D. 2018-Aug-09 00:00:00.0000, -2.813396980083346E+07,  8.302706338594104E+08, -8.548767708779573E+06,
2458344.500000000, A.D. 2018-Aug-14 00:00:00.0000, -3.117026672900052E+07,  8.295678675079653E+08, -7.286978494805157E+06,
2458349.500000000, A.D. 2018-Aug-19 00:00:00.0000, -3.420520952458455E+07,  8.288290895592775E+08, -6.024873069194973E+06,
2458354.500000000, A.D. 2018-Aug-24 00:00:00.0000, -3.723866309305330E+07,  8.280542499530863E+08, -4.762505680547118E+06,
2458359.500000000, A.D. 2018-Aug-29 00:00:00.0000, -4.027049165738276E+07,  8.272432971066198E+08, -3.499930821051240E+06,
2458364.500000000, A.D. 2018-Sep-03 00:00:00.0000, -4.330055872722701E+07,  8.263961779043909E+08, -2.237203238893569E+06,
2458369.500000000, A.D. 2018-Sep-08 00:00:00.0000, -4.632872706766066E+07,  8.255128376876831E+08, -9.743779508324862E+05,
2458374.500000000, A.D. 2018-Sep-13 00:00:00.0000, -4.935485866745405E+07,  8.245932202437049E+08,  2.884897450494766E+05,
2458379.500000000, A.D. 2018-Sep-18 00:00:00.0000, -5.237881470687344E+07,  8.236372677943718E+08,  1.551344256411314E+06,
2458384.500000000, A.D. 2018-Sep-23 00:00:00.0000, -5.540045552501782E+07,  8.226449209847075E+08,  2.814129683531284E+06,
2458389.500000000, A.D. 2018-Sep-28 00:00:00.0000, -5.841964058667838E+07,  8.216161188709095E+08,  4.076789805985391E+06,
2458394.500000000, A.D. 2018-Oct-03 00:00:00.0000, -6.143622844868648E+07,  8.205507989080863E+08,  5.339268069117069E+06,
2458399.500000000, A.D. 2018-Oct-08 00:00:00.0000, -6.445007672571843E+07,  8.194488969376585E+08,  6.601507570287406E+06,
2458404.500000000, A.D. 2018-Oct-13 00:00:00.0000, -6.746104205553454E+07,  8.183103471744125E+08,  7.863451044898629E+06,
2458409.500000000, A.D. 2018-Oct-18 00:00:00.0000, -7.046898006363131E+07,  8.171350821932039E+08,  9.125040852181256E+06,
2458414.500000000, A.D. 2018-Oct-23 00:00:00.0000, -7.347374532728490E+07,  8.159230329153060E+08,  1.038621896073544E+07,
2458419.500000000, A.D. 2018-Oct-28 00:00:00.0000, -7.647519133896141E+07,  8.146741285944030E+08,  1.164692693381804E+07,
2458424.500000000, A.D. 2018-Nov-02 00:00:00.0000, -7.947317046906742E+07,  8.133882968022312E+08,  1.290710591436303E+07,
2458429.500000000, A.D. 2018-Nov-07 00:00:00.0000, -8.246753392801161E+07,  8.120654634138637E+08,  1.416669660972714E+07,
2458434.500000000, A.D. 2018-Nov-12 00:00:00.0000, -8.545813172754478E+07,  8.107055525926341E+08,  1.542563927614909E+07,
2458439.500000000, A.D. 2018-Nov-17 00:00:00.0000, -8.844481264134553E+07,  8.093084867747000E+08,  1.668387370291126E+07,
2458444.500000000, A.D. 2018-Nov-22 00:00:00.0000, -9.142742416481806E+07,  8.078741866532288E+08,  1.794133919619215E+07,
2458449.500000000, A.D. 2018-Nov-27 00:00:00.0000, -9.440581247406849E+07,  8.064025711622072E+08,  1.919797456259853E+07,
2458454.500000000, A.D. 2018-Dec-02 00:00:00.0000, -9.737982238401985E+07,  8.048935574598752E+08,  2.045371809236389E+07,
2458459.500000000, A.D. 2018-Dec-07 00:00:00.0000, -1.003492973056086E+08,  8.033470609117612E+08,  2.170850754219520E+07,
2458464.500000000, A.D. 2018-Dec-12 00:00:00.0000, -1.033140792020152E+08,  8.017629950732664E+08,  2.296228011776048E+07,
2458469.500000000, A.D. 2018-Dec-17 00:00:00.0000, -1.062740085439198E+08,  8.001412716717365E+08,  2.421497245579869E+07,
2458474.500000000, A.D. 2018-Dec-22 00:00:00.0000, -1.092289242637862E+08,  7.984818005880225E+08,  2.546652060584408E+07,
2458479.500000000, A.D. 2018-Dec-27 00:00:00.0000, -1.121786637091542E+08,  7.967844898375621E+08,  2.671686001154661E+07,
2458484.500000000, A.D. 2019-Jan-01 00:00:00.0000, -1.151230625948954E+08,  7.950492455509835E+08,  2.796592549157411E+07,
2458489.500000000, A.D. 2019-Jan-06 00:00:00.0000, -1.180619549543943E+08,  7.932759719542289E+08,  2.921365122007686E+07,
2458494.500000000, A.D. 2019-Jan-11 00:00:00.0000, -1.209951730896190E+08,  7.914645713481891E+08,  3.045997070670336E+07,
2458499.500000000, A.D. 2019-Jan-16 00:00:00.0000, -1.239225475200424E+08,  7.896149440878530E+08,  3.170481677614516E+07,
2458504.500000000, A.D. 2019-Jan-21 00:00:00.0000, -1.268439069303707E+08,  7.877269885609691E+08,  3.294812154719836E+07,
2458509.500000000, A.D. 2019-Jan-26 00:00:00.0000, -1.297590781170344E+08,  7.858006011662195E+08,  3.418981641131938E+07,
2458514.500000000, A.D. 2019-Jan-31 00:00:00.0000, -1.326678859333928E+08,  7.838356762909014E+08,  3.542983201066029E+07,
2458519.500000000, A.D. 2019-Feb-05 00:00:00.0000, -1.355701532336018E+08,  7.818321062881137E+08,  3.666809821556044E+07,
2458524.500000000, A.D. 2019-Feb-10 00:00:00.0000, -1.384657008150930E+08,  7.797897814534341E+08,  3.790454410147828E+07,
2458529.500000000, A.D. 2019-Feb-15 00:00:00.0000, -1.413543473596126E+08,  7.777085900010891E+08,  3.913909792533809E+07,
2458534.500000000, A.D. 2019-Feb-20 00:00:00.0000, -1.442359093727722E+08,  7.755884180395969E+08,  4.037168710127580E+07,
2458539.500000000, A.D. 2019-Feb-25 00:00:00.0000, -1.471102011220564E+08,  7.734291495469029E+08,  4.160223817575711E+07,
2458544.500000000, A.D. 2019-Mar-02 00:00:00.0000, -1.499770345732221E+08,  7.712306663450100E+08,  4.283067680204695E+07,
2458549.500000000, A.D. 2019-Mar-07 00:00:00.0000, -1.528362193250056E+08,  7.689928480740994E+08,  4.405692771400487E+07,
2458554.500000000, A.D. 2019-Mar-12 00:00:00.0000, -1.556875625420488E+08,  7.667155721660755E+08,  4.528091469917601E+07,
2458559.500000000, A.D. 2019-Mar-17 00:00:00.0000, -1.585308688860145E+08,  7.643987138174993E+08,  4.650256057115656E+07,
2458564.500000000, A.D. 2019-Mar-22 00:00:00.0000, -1.613659404448478E+08,  7.620421459619296E+08,  4.772178714120603E+07,
2458569.500000000, A.D. 2019-Mar-27 00:00:00.0000, -1.641925766601093E+08,  7.596457392416943E+08,  4.893851518907815E+07,
2458574.500000000, A.D. 2019-Apr-01 00:00:00.0000, -1.670105742522902E+08,  7.572093619790846E+08,  5.015266443304008E+07,
2458579.500000000, A.D. 2019-Apr-06 00:00:00.0000, -1.698197271440257E+08,  7.547328801469563E+08,  5.136415349904749E+07,
2458584.500000000, A.D. 2019-Apr-11 00:00:00.0000, -1.726198263811262E+08,  7.522161573387145E+08,  5.257289988904250E+07,
2458589.500000000, A.D. 2019-Apr-16 00:00:00.0000, -1.754106600513450E+08,  7.496590547376696E+08,  5.377881994834203E+07,
2458594.500000000, A.D. 2019-Apr-21 00:00:00.0000, -1.781920132007996E+08,  7.470614310857569E+08,  5.498182883207884E+07,
2458599.500000000, A.D. 2019-Apr-26 00:00:00.0000, -1.809636677479561E+08,  7.444231426516024E+08,  5.618184047066134E+07,
2458604.500000000, A.D. 2019-May-01 00:00:00.0000, -1.837254023950864E+08,  7.417440431979316E+08,  5.737876753421012E+07,
2458609.500000000, A.D. 2019-May-06 00:00:00.0000, -1.864769925371021E+08,  7.390239839483068E+08,  5.857252139593571E+07,
2458614.500000000, A.D. 2019-May-11 00:00:00.0000, -1.892182101676643E+08,  7.362628135531869E+08,  5.976301209441125E+07,
2458619.500000000, A.D. 2019-May-16 00:00:00.0000, -1.919488237824727E+08,  7.334603780552944E+08,  6.095014829469961E+07,
2458624.500000000, A.D. 2019-May-21 00:00:00.0000, -1.946685982796309E+08,  7.306165208542981E+08,  6.213383724829087E+07,
2458629.500000000, A.D. 2019-May-26 00:00:00.0000, -1.973772948569830E+08,  7.277310826708162E+08,  6.331398475180143E+07,
2458634.500000000, A.D. 2019-May-31 00:00:00.0000, -2.000746709062943E+08,  7.248039015097755E+08,  6.449049510439187E+07,
2458639.500000000, A.D. 2019-Jun-05 00:00:00.0000, -2.027604799041146E+08,  7.218348126230999E+08,  6.566327106384283E+07,
2458644.500000000, A.D. 2019-Jun-10 00:00:00.0000, -2.054344712991812E+08,  7.188236484716700E+08,  6.683221380123645E+07,
2458649.500000000, A.D. 2019-Jun-15 00:00:00.0000, -2.080963903962738E+08,  7.157702386865360E+08,  6.799722285418779E+07,
2458654.500000000, A.D. 2019-Jun-20 00:00:00.0000, -2.107459782363959E+08,  7.126744100294299E+08,  6.915819607857177E+07,
2458659.500000000, A.D. 2019-Jun-25 00:00:00.0000, -2.133829714731280E+08,  7.095359863526149E+08,  7.031502959868804E+07,
2458664.500000000, A.D. 2019-Jun-30 00:00:00.0000, -2.160071022449723E+08,  7.063547885580723E+08,  7.146761775579762E+07,
2458669.500000000, A.D. 2019-Jul-05 00:00:00.0000, -2.186180980435083E+08,  7.031306345560260E+08,  7.261585305496353E+07,
2458674.500000000, A.D. 2019-Jul-10 00:00:00.0000, -2.212156815771754E+08,  6.998633392227913E+08,  7.375962611012363E+07,
2458679.500000000, A.D. 2019-Jul-15 00:00:00.0000, -2.237995706304892E+08,  6.965527143579447E+08,  7.489882558731937E+07,
2458684.500000000, A.D. 2019-Jul-20 00:00:00.0000, -2.263694779184890E+08,  6.931985686407981E+08,  7.603333814600074E+07,
2458689.500000000, A.D. 2019-Jul-25 00:00:00.0000, -2.289251109362085E+08,  6.898007075861641E+08,  7.716304837832105E+07,
2458694.500000000, A.D. 2019-Jul-30 00:00:00.0000, -2.314661718029581E+08,  6.863589334993901E+08,  7.828783874633127E+07,
2458699.500000000, A.D. 2019-Aug-04 00:00:00.0000, -2.339923571012049E+08,  6.828730454306427E+08,  7.940758951698437E+07,
2458704.500000000, A.D. 2019-Aug-09 00:00:00.0000, -2.365033577098391E+08,  6.793428391284325E+08,  8.052217869484583E+07,
2458709.500000000, A.D. 2019-Aug-14 00:00:00.0000, -2.389988586316101E+08,  6.757681069923815E+08,  8.163148195241994E+07,
2458714.500000000, A.D. 2019-Aug-19 00:00:00.0000, -2.414785388145189E+08,  6.721486380252594E+08,  8.273537255798650E+07,
2458719.500000000, A.D. 2019-Aug-24 00:00:00.0000, -2.439420709669258E+08,  6.684842177843564E+08,  8.383372130084935E+07,
2458724.500000000, A.D. 2019-Aug-29 00:00:00.0000, -2.463891213660915E+08,  6.647746283322643E+08,  8.492639641388825E+07,
2458729.500000000, A.D. 2019-Sep-03 00:00:00.0000, -2.488193496598081E+08,  6.610196481870713E+08,  8.601326349328801E+07,
2458734.500000000, A.D. 2019-Sep-08 00:00:00.0000, -2.512324086608129E+08,  6.572190522719480E+08,  8.709418541531694E+07,
2458739.500000000, A.D. 2019-Sep-13 00:00:00.0000, -2.536279441337099E+08,  6.533726118641562E+08,  8.816902225002423E+07,
2458744.500000000, A.D. 2019-Sep-18 00:00:00.0000, -2.560055945740778E+08,  6.494800945435790E+08,  8.923763117172852E+07,
2458749.500000000, A.D. 2019-Sep-23 00:00:00.0000, -2.583649909793858E+08,  6.455412641408401E+08,  9.029986636614972E+07,
2458754.500000000, A.D. 2019-Sep-28 00:00:00.0000, -2.607057566113216E+08,  6.415558806850532E+08,  9.135557893402809E+07,
2458759.500000000, A.D. 2019-Oct-03 00:00:00.0000, -2.630275067491229E+08,  6.375237003512342E+08,  9.240461679106548E+07,
2458764.500000000, A.D. 2019-Oct-08 00:00:00.0000, -2.653298484334956E+08,  6.334444754074196E+08,  9.344682456401438E+07,
2458769.500000000, A.D. 2019-Oct-13 00:00:00.0000, -2.676123802006821E+08,  6.293179541615466E+08,  9.448204348273447E+07,
2458774.500000000, A.D. 2019-Oct-18 00:00:00.0000, -2.698746918062184E+08,  6.251438809081527E+08,  9.551011126802367E+07,
2458779.500000000, A.D. 2019-Oct-23 00:00:00.0000, -2.721163639379001E+08,  6.209219958749738E+08,  9.653086201502296E+07,
2458784.500000000, A.D. 2019-Oct-28 00:00:00.0000, -2.743369679174448E+08,  6.166520351695148E+08,  9.754412607198343E+07,
2458789.500000000, A.D. 2019-Nov-02 00:00:00.0000, -2.765360653903180E+08,  6.123337307256888E+08,  9.854972991416860E+07,
2458794.500000000, A.D. 2019-Nov-07 00:00:00.0000, -2.787132080031547E+08,  6.079668102506226E+08,  9.954749601265982E+07,
2458799.500000000, A.D. 2019-Nov-12 00:00:00.0000, -2.808679370681967E+08,  6.035509971717410E+08,  1.005372426978129E+08,
2458804.500000000, A.D. 2019-Nov-17 00:00:00.0000, -2.829997832141326E+08,  5.990860105842779E+08,  1.015187840171100E+08,
2458809.500000000, A.D. 2019-Nov-22 00:00:00.0000, -2.851082660226953E+08,  5.945715651994123E+08,  1.024919295871384E+08,
2458814.500000000, A.D. 2019-Nov-27 00:00:00.0000, -2.871928936502753E+08,  5.900073712932209E+08,  1.034564844394063E+08,
2458819.500000000, A.D. 2019-Dec-02 00:00:00.0000, -2.892531624337372E+08,  5.853931346565747E+08,  1.044122488596680E+08,
2458824.500000000, A.D. 2019-Dec-07 00:00:00.0000, -2.912885564796693E+08,  5.807285565460865E+08,  1.053590182204228E+08,
2458829.500000000, A.D. 2019-Dec-12 00:00:00.0000, -2.932985472363027E+08,  5.760133336363410E+08,  1.062965828062479E+08,
2458834.500000000, A.D. 2019-Dec-17 00:00:00.0000, -2.952825930472481E+08,  5.712471579737223E+08,  1.072247276316171E+08,
2458839.500000000, A.D. 2019-Dec-22 00:00:00.0000, -2.972401386860952E+08,  5.664297169321322E+08,  1.081432322508159E+08,
2458844.500000000, A.D. 2019-Dec-27 00:00:00.0000, -2.991706148708667E+08,  5.615606931708922E+08,  1.090518705595421E+08,
2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000, -3.010734377572652E+08,  5.566397645951403E+08,  1.099504105877526E+08,
2458854.500000000, A.D. 2020-Jan-06 00:00:00.0000, -3.029480084096012E+08,  5.516666043190663E+08,  1.108386142832894E+08,
2458859.500000000, A.D. 2020-Jan-11 00:00:00.0000, -3.047937122482167E+08,  5.466408806323633E+08,  1.117162372857908E+08,
2458864.500000000, A.D. 2020-Jan-16 00:00:00.0000, -3.066099184721624E+08,  5.415622569703175E+08,  1.125830286903645E+08,
2458869.500000000, A.D. 2020-Jan-21 00:00:00.0000, -3.083959794557996E+08,  5.364303918879908E+08,  1.134387308004627E+08,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000, -3.101512301179364E+08,  5.312449390390017E+08,  1.142830788693675E+08,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000, -3.118749872620129E+08,  5.260055471594566E+08,  1.151158008296578E+08,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000, -3.135665488857833E+08,  5.207118600576481E+08,  1.159366170099935E+08,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000, -3.152251934588541E+08,  5.153635166101983E+08,  1.167452398385135E+08,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000, -3.168501791663573E+08,  5.099601507654507E+08,  1.175413735321165E+08,
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000, -3.184407431169164E+08,  5.045013915550348E+08,  1.183247137708540E+08,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000, -3.199961005128245E+08,  4.989868631146013E+08,  1.190949473565992E+08,
2458909.500000000, A.D. 2020-Mar-01 00:00:00.0000, -3.215154437801943E+08,  4.934161847146726E+08,  1.198517518550589E+08,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000, -3.229979416568103E+08,  4.877889708026285E+08,  1.205947952201541E+08,
2458919.500000000, A.D. 2020-Mar-11 00:00:00.0000, -3.244427382353224E+08,  4.821048310570952E+08,  1.213237353997578E+08,
2458924.500000000, A.D. 2020-Mar-16 00:00:00.0000, -3.258489519591869E+08,  4.763633704561548E+08,  1.220382199217076E+08,
2458929.500000000, A.D. 2020-Mar-21 00:00:00.0000, -3.272156745685499E+08,  4.705641893608654E+08,  1.227378854589142E+08,
2458934.500000000, A.D. 2020-Mar-26 00:00:00.0000, -3.285419699931013E+08,  4.647068836156818E+08,  1.234223573722957E+08,
2458939.500000000, A.D. 2020-Mar-31 00:00:00.0000, -3.298268731887828E+08,  4.587910446675293E+08,  1.240912492301964E+08,
2458944.500000000, A.D. 2020-Apr-05 00:00:00.0000, -3.310693889150546E+08,  4.528162597054901E+08,  1.247441623028655E+08,
2458949.500000000, A.D. 2020-Apr-10 00:00:00.0000, -3.322684904492294E+08,  4.467821118233075E+08,  1.253806850304951E+08,
2458954.500000000, A.D. 2020-Apr-15 00:00:00.0000, -3.334231182341408E+08,  4.406881802071746E+08,  1.260003924632180E+08,
2458959.500000000, A.D. 2020-Apr-20 00:00:00.0000, -3.345321784551472E+08,  4.345340403515506E+08,  1.266028456713656E+08,
2458964.500000000, A.D. 2020-Apr-25 00:00:00.0000, -3.355945415421747E+08,  4.283192643060385E+08,  1.271875911241595E+08,
2458969.500000000, A.D. 2020-Apr-30 00:00:00.0000, -3.366090405921914E+08,  4.220434209566638E+08,  1.277541600348802E+08,
2458974.500000000, A.D. 2020-May-05 00:00:00.0000, -3.375744697071883E+08,  4.157060763452128E+08,  1.283020676704083E+08,
2458979.500000000, A.D. 2020-May-10 00:00:00.0000, -3.384895822424235E+08,  4.093067940306780E+08,  1.288308126228893E+08,
2458984.500000000, A.D. 2020-May-15 00:00:00.0000, -3.393530889593795E+08,  4.028451354973212E+08,  1.293398760411333E+08,
2458989.500000000, A.D. 2020-May-20 00:00:00.0000, -3.401636560774772E+08,  3.963206606144367E+08,  1.298287208192078E+08,
2458994.500000000, A.D. 2020-May-25 00:00:00.0000, -3.409199032180111E+08,  3.897329281533674E+08,  1.302967907394514E+08,
2458999.500000000, A.D. 2020-May-30 00:00:00.0000, -3.416204012333005E+08,  3.830814963677177E+08,  1.307435095668737E+08,
2459004.500000000, A.D. 2020-Jun-04 00:00:00.0000, -3.422636699137957E+08,  3.763659236433523E+08,  1.311682800917385E+08,
2459009.500000000, A.D. 2020-Jun-09 00:00:00.0000, -3.428481755654967E+08,  3.695857692257310E+08,  1.315704831169866E+08,
2459014.500000000, A.D. 2020-Jun-14 00:00:00.0000, -3.433723284494094E+08,  3.627405940330360E+08,  1.319494763869129E+08,
2459019.500000000, A.D. 2020-Jun-19 00:00:00.0000, -3.438344800741267E+08,  3.558299615644354E+08,  1.323045934532311E+08,
2459024.500000000, A.D. 2020-Jun-24 00:00:00.0000, -3.442329203320152E+08,  3.488534389138276E+08,  1.326351424743701E+08,
2459029.500000000, A.D. 2020-Jun-29 00:00:00.0000, -3.445658744688731E+08,  3.418105979005702E+08,  1.329404049435596E+08,
2459034.500000000, A.D. 2020-Jul-04 00:00:00.0000, -3.448314998762633E+08,  3.347010163300211E+08,  1.332196343409576E+08,
2459039.500000000, A.D. 2020-Jul-09 00:00:00.0000, -3.450278826950342E+08,  3.275242793982035E+08,  1.334720547047504E+08,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000, -3.451530342177923E+08,  3.202799812565716E+08,  1.336968591158134E+08,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000, -3.452048870773211E+08,  3.129677267547256E+08,  1.338932080901550E+08,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000, -3.451812912071251E+08,  3.055871333810124E+08,  1.340602278729844E+08,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000, -3.450800095594444E+08,  2.981378334233117E+08,  1.341970086278375E+08,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000, -3.448987135652350E+08,  2.906194763749303E+08,  1.343026025137759E+08,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000, -3.446349783198056E+08,  2.830317316135287E+08,  1.343760216432605E+08,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000, -3.442862774770514E+08,  2.753742913844470E+08,  1.344162359129242E+08,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000, -3.438499778343513E+08,  2.676468741238040E+08,  1.344221706990812E+08,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000, -3.433233335890482E+08,  2.598492281609940E+08,  1.343927044092521E+08,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000, -3.427034802465366E+08,  2.519811358447120E+08,  1.343266658803894E+08,
2459094.500000000, A.D. 2020-Sep-02 00:00:00.0000, -3.419874281596770E+08,  2.440424181420167E+08,  1.342228316141644E+08,
2459099.500000000, A.D. 2020-Sep-07 00:00:00.0000, -3.411720556789795E+08,  2.360329397664270E+08,  1.340799228394795E+08,
2459104.500000000, A.D. 2020-Sep-12 00:00:00.0000, -3.402541018925347E+08,  2.279526148982327E+08,  1.338966023920802E+08,
2459109.500000000, A.D. 2020-Sep-17 00:00:00.0000, -3.392301589344459E+08,  2.198014135680924E+08,  1.336714714008518E+08,
